Date,SpCond_uS_cm,HDO__Sat,,
2015-11-29T23:15:00Z,207.1,91.7,0,0
2015-11-29T23:30:00Z,207,91.6,0,0
2015-11-29T23:45:00Z,207.1,91.5,0,0
2015-11-30T00:00:00Z,206.9,91.5,0,0
2015-11-30T00:15:00Z,207,91.5,0,0
2015-11-30T00:30:00Z,206.8,91.3,0,0
2015-11-30T00:45:00Z,206.5,91.3,0,0
2015-11-30T01:00:00Z,206.5,91.2,0,0
2015-11-30T01:15:00Z,206.6,91.2,0,0
2015-11-30T01:30:00Z,206.5,91.1,0,0
2015-11-30T01:45:00Z,206.4,91,0,0
2015-11-30T02:00:00Z,206.5,90.9,0,0
2015-11-30T02:15:00Z,206.5,90.8,0,0
2015-11-30T02:30:00Z,206.5,90.7,0,0
2015-11-30T02:45:00Z,206.5,90.7,0,0
2015-11-30T03:00:00Z,206.5,90.6,0,0
2015-11-30T03:15:00Z,206.3,90.6,0,0
2015-11-30T03:30:00Z,206.1,90.5,0,0
2015-11-30T03:45:00Z,206.3,90.5,0,0
2015-11-30T04:00:00Z,206.2,90.5,0,0
2015-11-30T04:15:00Z,206.3,90.4,0,0
2015-11-30T04:30:00Z,206.4,90.4,0,0
2015-11-30T04:45:00Z,206.5,90.3,0,0
2015-11-30T05:00:00Z,206.5,90.3,0,0
2015-11-30T05:15:00Z,206.6,90.2,0,0
2015-11-30T05:30:00Z,206.7,90.2,0,0
2015-11-30T05:45:00Z,206.8,90.2,0,0
2015-11-30T06:00:00Z,206.7,90.1,0,0
2015-11-30T06:15:00Z,206.8,90.1,0,0
2015-11-30T06:30:00Z,207,90,0,0
2015-11-30T06:45:00Z,207,90,0,0
2015-11-30T07:00:00Z,207,90,0,0
2015-11-30T07:15:00Z,207,90,0,0
2015-11-30T07:30:00Z,207.2,89.9,0,0
2015-11-30T07:45:00Z,207.3,89.9,0,0
2015-11-30T08:00:00Z,207.1,89.8,0,0
2015-11-30T08:15:00Z,207.3,89.8,0,0
2015-11-30T08:30:00Z,207.3,89.8,0,0
2015-11-30T08:45:00Z,207.3,89.8,0,0
2015-11-30T09:00:00Z,207.3,89.7,0,0
2015-11-30T09:15:00Z,207.2,89.7,0,0
2015-11-30T09:30:00Z,207.5,89.6,0,0
2015-11-30T09:45:00Z,207.4,89.6,0,0
2015-11-30T10:00:00Z,207.3,89.5,0,0
2015-11-30T10:15:00Z,207.3,89.5,0,0
2015-11-30T10:30:00Z,207.4,89.5,0,0
2015-11-30T10:45:00Z,207.7,89.5,0,0
2015-11-30T11:00:00Z,207.7,89.5,0,0
2015-11-30T11:15:00Z,207.8,89.4,0,0
2015-11-30T11:30:00Z,207.8,89.4,0,0
2015-11-30T11:45:00Z,208,89.4,0,0
2015-11-30T12:00:00Z,208.1,89.4,0,0
2015-11-30T12:15:00Z,208.1,89.5,0,0
2015-11-30T12:30:00Z,208.1,89.6,0,0
2015-11-30T12:45:00Z,208.1,89.9,0,0
2015-11-30T13:00:00Z,208.2,90.3,0,0
2015-11-30T13:15:00Z,208.3,90.6,0,0
2015-11-30T13:30:00Z,208.2,91.1,0,0
2015-11-30T13:45:00Z,208.3,91.6,0,0
2015-11-30T14:00:00Z,208.3,92,0,0
2015-11-30T14:15:00Z,208.3,92.4,0,0
2015-11-30T14:30:00Z,208.3,92.6,0,0
2015-11-30T14:45:00Z,208.3,92.8,0,0
2015-11-30T15:00:00Z,208.4,92.9,0,0
2015-11-30T15:15:00Z,208.3,93.1,0,0
2015-11-30T15:30:00Z,208.4,93.3,0,0
2015-11-30T15:45:00Z,208.3,93.4,0,0
2015-11-30T16:00:00Z,208.3,93.6,0,0
2015-11-30T16:15:00Z,208.3,93.7,0,0
2015-11-30T16:30:00Z,208.2,93.9,0,0
2015-11-30T16:45:00Z,208.1,94,0,0
2015-11-30T17:00:00Z,208.2,94.1,0,0
2015-11-30T17:15:00Z,208.1,94.3,0,0
2015-11-30T17:30:00Z,208.1,94.3,0,0
2015-11-30T17:45:00Z,208.1,94.5,0,0
2015-11-30T18:00:00Z,208.1,94.4,0,0
2015-11-30T18:15:00Z,207.8,94.5,0,0
2015-11-30T18:30:00Z,207.7,94.6,0,0
2015-11-30T18:45:00Z,207.6,94.8,0,0
2015-11-30T19:00:00Z,207.8,94.7,0,0
2015-11-30T19:15:00Z,207.5,94.8,0,0
2015-11-30T19:30:00Z,207.5,94.8,0,0
2015-11-30T19:45:00Z,207.4,94.6,0,0
2015-11-30T20:00:00Z,207.3,94.4,0,0
2015-11-30T20:15:00Z,207.2,94,0,0
2015-11-30T20:30:00Z,207.1,93.7,0,0
2015-11-30T20:45:00Z,206.9,93.4,0,0
2015-11-30T21:00:00Z,207,93.3,0,0
2015-11-30T21:15:00Z,206.8,93.1,0,0
2015-11-30T21:30:00Z,206.7,92.9,0,0
2015-11-30T21:45:00Z,206.7,92.7,0,0
2015-11-30T22:00:00Z,206.5,92.6,0,0
2015-11-30T22:15:00Z,206.6,92.6,0,0
2015-11-30T22:30:00Z,206.5,92.5,0,0
2015-11-30T22:45:00Z,206.5,92.6,0,0
2015-11-30T23:00:00Z,206.3,92.6,0,0
2015-11-30T23:15:00Z,206.2,92.6,0,0
2015-11-30T23:30:00Z,206.2,92.6,0,0
2015-11-30T23:45:00Z,205.9,92.6,0,0
2015-12-01T00:00:00Z,205.8,92.7,0,0
2015-12-01T00:15:00Z,205.7,92.7,0,0
2015-12-01T00:30:00Z,205.7,92.7,0,0
2015-12-01T00:45:00Z,205.5,92.7,0,0
2015-12-01T01:00:00Z,205.4,92.7,0,0
2015-12-01T01:15:00Z,205.4,92.7,0,0
2015-12-01T01:30:00Z,205.5,92.7,0,0
2015-12-01T01:45:00Z,205.4,92.6,0,0
2015-12-01T02:00:00Z,205.5,92.6,0,0
2015-12-01T02:15:00Z,205.5,92.5,0,0
2015-12-01T02:30:00Z,205.4,92.5,0,0
2015-12-01T02:45:00Z,205.4,92.4,0,0
2015-12-01T03:00:00Z,205.3,92.4,0,0
2015-12-01T03:15:00Z,205.5,92.2,0,0
2015-12-01T03:30:00Z,205.5,92.2,0,0
2015-12-01T03:45:00Z,205.5,92.1,0,0
2015-12-01T04:00:00Z,205.5,92,0,0
2015-12-01T04:15:00Z,205.6,92,0,0
2015-12-01T04:30:00Z,205.6,91.8,0,0
2015-12-01T04:45:00Z,205.6,91.8,0,0
2015-12-01T05:00:00Z,205.7,91.7,0,0
2015-12-01T05:15:00Z,205.9,91.6,0,0
2015-12-01T05:30:00Z,205.9,91.5,0,0
2015-12-01T05:45:00Z,205.9,91.5,0,0
2015-12-01T06:00:00Z,205.7,91.3,0,0
2015-12-01T06:15:00Z,205.8,91.3,0,0
2015-12-01T06:30:00Z,205.9,91.2,0,0
2015-12-01T06:45:00Z,205.8,91.2,0,0
2015-12-01T07:00:00Z,205.9,91.1,0,0
2015-12-01T07:15:00Z,205.8,91,0,0
2015-12-01T07:30:00Z,205.8,91,0,0
2015-12-01T07:45:00Z,205.9,90.9,0,0
2015-12-01T08:00:00Z,206,90.9,0,0
2015-12-01T08:15:00Z,205.9,90.8,0,0
2015-12-01T08:30:00Z,206,90.8,0,0
2015-12-01T08:45:00Z,206,90.7,0,0
2015-12-01T09:00:00Z,206,90.6,0,0
2015-12-01T09:15:00Z,206,90.5,0,0
2015-12-01T09:30:00Z,206.2,90.5,0,0
2015-12-01T09:45:00Z,206.2,90.4,0,0
2015-12-01T10:00:00Z,206.3,90.4,0,0
2015-12-01T10:15:00Z,206.3,90.4,0,0
2015-12-01T10:30:00Z,206.3,90.4,0,0
2015-12-01T10:45:00Z,206.3,90.3,0,0
2015-12-01T11:00:00Z,206.3,90.4,0,0
2015-12-01T11:15:00Z,206.3,90.3,0,0
2015-12-01T11:30:00Z,206.5,90.2,0,0
2015-12-01T11:45:00Z,206.5,90.3,0,0
2015-12-01T12:00:00Z,206.6,90.2,0,0
2015-12-01T12:15:00Z,206.6,90.3,0,0
2015-12-01T12:30:00Z,206.7,90.3,0,0
2015-12-01T12:45:00Z,206.8,90.5,0,0
2015-12-01T13:00:00Z,206.6,90.9,0,0
2015-12-01T13:15:00Z,206.8,91.2,0,0
2015-12-01T13:30:00Z,206.7,91.6,0,0
2015-12-01T13:45:00Z,206.7,91.7,0,0
2015-12-01T14:00:00Z,206.7,91.9,0,0
2015-12-01T14:15:00Z,206.7,92.2,0,0
2015-12-01T14:30:00Z,206.7,92.6,0,0
2015-12-01T14:45:00Z,206.8,92.8,0,0
2015-12-01T15:00:00Z,206.9,92.8,0,0
2015-12-01T15:15:00Z,206.7,92.9,0,0
2015-12-01T15:30:00Z,206.7,93,0,0
2015-12-01T15:45:00Z,206.7,93.2,0,0
2015-12-01T16:00:00Z,206.8,93.3,0,0
2015-12-01T16:15:00Z,206.7,93.1,0,0
2015-12-01T16:30:00Z,206.7,93.1,0,0
2015-12-01T16:45:00Z,206.7,93.2,0,0
2015-12-01T17:00:00Z,206.6,93.4,0,0
2015-12-01T17:15:00Z,206.5,93.6,0,0
2015-12-01T17:30:00Z,206.6,93.6,0,0
2015-12-01T17:45:00Z,206.5,93.5,0,0
2015-12-01T18:00:00Z,206.4,93.5,0,0
2015-12-01T18:15:00Z,206.5,93.7,0,0
2015-12-01T18:30:00Z,206.2,93.9,0,0
2015-12-01T18:45:00Z,206.3,93.7,0,0
2015-12-01T19:00:00Z,206.3,93.7,0,0
2015-12-01T19:15:00Z,206.4,93.5,0,0
2015-12-01T19:30:00Z,206.3,93.4,0,0
2015-12-01T19:45:00Z,206.1,93.3,0,0
2015-12-01T20:00:00Z,206,93.2,0,0
2015-12-01T20:15:00Z,205.9,93,0,0
2015-12-01T20:30:00Z,206,92.9,0,0
2015-12-01T20:45:00Z,205.8,92.7,0,0
2015-12-01T21:00:00Z,205.6,92.6,0,0
2015-12-01T21:15:00Z,205.7,92.4,0,0
2015-12-01T21:45:00Z,203.9,92.4,0,0
2015-12-01T22:00:00Z,203.8,92.2,0,0
2015-12-01T22:15:00Z,203.8,92.3,0,0
2015-12-01T22:30:00Z,203.6,92.3,0,0
2015-12-01T22:45:00Z,203.6,92.4,0,0
2015-12-01T23:00:00Z,203.5,92.4,0,0
2015-12-01T23:15:00Z,203.6,92.5,0,0
2015-12-01T23:30:00Z,203.6,92.5,0,0
2015-12-01T23:45:00Z,203.2,92.5,0,0
2015-12-02T00:00:00Z,203.2,92.6,0,0
2015-12-02T00:15:00Z,203,92.6,0,0
2015-12-02T00:30:00Z,202.9,92.6,0,0
2015-12-02T00:45:00Z,202.7,92.5,0,0
2015-12-02T01:00:00Z,203,92.6,0,0
2015-12-02T01:15:00Z,202.6,92.5,0,0
2015-12-02T01:30:00Z,202.7,92.5,0,0
2015-12-02T01:45:00Z,202.8,92.5,0,0
2015-12-02T02:00:00Z,202.6,92.5,0,0
2015-12-02T02:15:00Z,202.7,92.4,0,0
2015-12-02T02:30:00Z,202.6,92.4,0,0
2015-12-02T02:45:00Z,202.6,92.3,0,0
2015-12-02T03:00:00Z,202.8,92.2,0,0
2015-12-02T03:15:00Z,202.8,92.1,0,0
2015-12-02T03:30:00Z,202.7,92.1,0,0
2015-12-02T03:45:00Z,202.9,92,0,0
2015-12-02T04:00:00Z,202.9,91.9,0,0
2015-12-02T04:15:00Z,203,91.8,0,0
2015-12-02T04:30:00Z,203,91.7,0,0
2015-12-02T04:45:00Z,203.1,91.6,0,0
2015-12-02T05:00:00Z,203.4,91.5,0,0
2015-12-02T05:15:00Z,203.2,91.4,0,0
2015-12-02T05:30:00Z,203.2,91.4,0,0
2015-12-02T05:45:00Z,203.4,91.3,0,0
2015-12-02T06:00:00Z,203.4,91.2,0,0
2015-12-02T06:15:00Z,203.1,91.1,0,0
2015-12-02T06:30:00Z,203.4,91,0,0
2015-12-02T06:45:00Z,203.3,90.9,0,0
2015-12-02T07:00:00Z,203.4,90.9,0,0
2015-12-02T07:15:00Z,203.2,90.7,0,0
2015-12-02T07:30:00Z,203.3,90.7,0,0
2015-12-02T07:45:00Z,203.3,90.6,0,0
2015-12-02T08:00:00Z,203.2,90.5,0,0
2015-12-02T08:15:00Z,203.4,90.4,0,0
2015-12-02T08:30:00Z,203.3,90.4,0,0
2015-12-02T08:45:00Z,203.3,90.3,0,0
2015-12-02T09:00:00Z,203.5,90.3,0,0
2015-12-02T09:15:00Z,203.5,90.2,0,0
2015-12-02T09:30:00Z,203.6,90.2,0,0
2015-12-02T09:45:00Z,203.5,90.1,0,0
2015-12-02T10:00:00Z,203.5,90.1,0,0
2015-12-02T10:15:00Z,203.5,90.1,0,0
2015-12-02T10:30:00Z,203.5,90,0,0
2015-12-02T10:45:00Z,203.4,89.9,0,0
2015-12-02T11:00:00Z,203.5,89.9,0,0
2015-12-02T11:15:00Z,203.4,89.9,0,0
2015-12-02T11:30:00Z,203.3,89.9,0,0
2015-12-02T11:45:00Z,203.3,89.9,0,0
2015-12-02T12:00:00Z,203.1,89.9,0,0
2015-12-02T12:15:00Z,203.3,89.8,0,0
2015-12-02T12:30:00Z,203,89.9,0,0
2015-12-02T12:45:00Z,203.1,90,0,0
2015-12-02T13:00:00Z,203.1,90.1,0,0
2015-12-02T13:15:00Z,202.9,90.1,0,0
2015-12-02T13:30:00Z,203,90.4,0,0
2015-12-02T13:45:00Z,202.8,90.6,0,0
2015-12-02T14:00:00Z,202.8,90.7,0,0
2015-12-02T14:15:00Z,202.8,90.9,0,0
2015-12-02T14:30:00Z,202.7,91,0,0
2015-12-02T14:45:00Z,202.7,91,0,0
2015-12-02T15:00:00Z,202.5,91.2,0,0
2015-12-02T15:15:00Z,202.3,91.2,0,0
2015-12-02T15:30:00Z,202.3,91.3,0,0
2015-12-02T15:45:00Z,202.1,91.2,0,0
2015-12-02T16:00:00Z,201.7,91.4,0,0
2015-12-02T16:15:00Z,201.3,91.8,0,0
2015-12-02T16:30:00Z,199.7,92.1,0,0
2015-12-02T16:45:00Z,200.1,92.5,0,0
2015-12-02T17:00:00Z,199.5,93,0,0
2015-12-02T17:15:00Z,200,92.9,0,0
2015-12-02T17:30:00Z,200.1,92.5,0,0
2015-12-02T17:45:00Z,200.1,92.4,0,0
2015-12-02T18:00:00Z,200.3,92.5,0,0
2015-12-02T18:15:00Z,200.2,92.8,0,0
2015-12-02T18:30:00Z,200.4,92.8,0,0
2015-12-02T18:45:00Z,200.7,92.9,0,0
2015-12-02T19:00:00Z,200.8,92.7,0,0
2015-12-02T19:15:00Z,200.7,92.7,0,0
2015-12-02T19:30:00Z,200.4,92.7,0,0
2015-12-02T19:45:00Z,200.2,92.7,0,0
2015-12-02T20:00:00Z,200.2,92.6,0,0
2015-12-02T20:15:00Z,200.2,92.5,0,0
2015-12-02T20:30:00Z,200.2,92.3,0,0
2015-12-02T20:45:00Z,200,92.2,0,0
2015-12-02T21:00:00Z,199.7,92.2,0,0
2015-12-02T21:15:00Z,199.6,92.1,0,0
2015-12-02T21:30:00Z,199.5,92,0,0
2015-12-02T21:45:00Z,199.3,92,0,0
2015-12-02T22:00:00Z,198.6,92.1,0,0
2015-12-02T22:15:00Z,198.4,92,0,0
2015-12-02T22:30:00Z,198.4,92.1,0,0
2015-12-02T22:45:00Z,198.3,92.1,0,0
2015-12-02T23:00:00Z,198.1,92.1,0,0
2015-12-02T23:15:00Z,198.1,92,0,0
2015-12-02T23:30:00Z,197.8,92,0,0
2015-12-02T23:45:00Z,197.7,91.9,0,0
2015-12-03T00:00:00Z,197.6,91.9,0,0
2015-12-03T00:15:00Z,197.6,91.9,0,0
2015-12-03T00:30:00Z,197.4,91.7,0,0
2015-12-03T00:45:00Z,197.2,91.7,0,0
2015-12-03T01:00:00Z,197.4,91.6,0,0
2015-12-03T01:15:00Z,197.5,91.5,0,0
2015-12-03T01:30:00Z,197.5,91.4,0,0
2015-12-03T01:45:00Z,197.2,91.4,0,0
2015-12-03T02:00:00Z,197.3,91.2,0,0
2015-12-03T02:15:00Z,197.4,91,0,0
2015-12-03T02:30:00Z,197.4,90.9,0,0
2015-12-03T02:45:00Z,197.4,90.9,0,0
2015-12-03T03:00:00Z,196.1,90.8,0,0
2015-12-03T03:15:00Z,195.5,90.7,0,0
2015-12-03T03:30:00Z,195.7,90.8,0,0
2015-12-03T03:45:00Z,196.2,90.7,0,0
2015-12-03T04:00:00Z,196.3,90.7,0,0
2015-12-03T04:15:00Z,197,90.5,0,0
2015-12-03T04:30:00Z,197.1,90.5,0,0
2015-12-03T04:45:00Z,197.3,90.5,0,0
2015-12-03T05:00:00Z,196.8,90.5,0,0
2015-12-03T05:15:00Z,197,90.4,0,0
2015-12-03T05:30:00Z,197,90.3,0,0
2015-12-03T05:45:00Z,196.8,90.3,0,0
2015-12-03T06:00:00Z,196.7,90.3,0,0
2015-12-03T06:15:00Z,196.7,90.3,0,0
2015-12-03T06:30:00Z,196.7,90.2,0,0
2015-12-03T06:45:00Z,198.3,90.2,0,0
2015-12-03T07:00:00Z,198.5,90.1,0,0
2015-12-03T07:15:00Z,198.9,90.1,0,0
2015-12-03T07:30:00Z,198.7,90.1,0,0
2015-12-03T07:45:00Z,198.7,90.1,0,0
2015-12-03T08:00:00Z,198.6,90.1,0,0
2015-12-03T08:15:00Z,198,90,0,0
2015-12-03T08:30:00Z,198.6,90,0,0
2015-12-03T08:45:00Z,199,90,0,0
2015-12-03T09:00:00Z,198.4,90,0,0
2015-12-03T09:15:00Z,198.4,90,0,0
2015-12-03T09:30:00Z,198.1,89.9,0,0
2015-12-03T09:45:00Z,198.1,89.9,0,0
2015-12-03T10:00:00Z,197.6,89.8,0,0
2015-12-03T10:15:00Z,197.4,89.8,0,0
2015-12-03T10:30:00Z,197.7,89.8,0,0
2015-12-03T10:45:00Z,197.6,89.9,0,0
2015-12-03T11:00:00Z,197.8,89.9,0,0
2015-12-03T11:15:00Z,197.6,89.9,0,0
2015-12-03T11:30:00Z,198.4,89.9,0,0
2015-12-03T11:45:00Z,198.8,89.8,0,0
2015-12-03T12:00:00Z,198.8,89.8,0,0
2015-12-03T12:15:00Z,199.1,89.8,0,0
2015-12-03T12:30:00Z,199.1,89.9,0,0
2015-12-03T12:45:00Z,199.4,90,0,0
2015-12-03T13:00:00Z,200,90.2,0,0
2015-12-03T13:15:00Z,199.3,90.3,0,0
2015-12-03T13:30:00Z,200.3,90.5,0,0
2015-12-03T13:45:00Z,199.7,90.8,0,0
2015-12-03T14:00:00Z,199.7,91.1,0,0
2015-12-03T14:15:00Z,200.3,91.5,0,0
2015-12-03T14:30:00Z,200.7,92.3,0,0
2015-12-03T14:45:00Z,200.2,92.8,0,0
2015-12-03T15:00:00Z,200.2,92.9,0,0
2015-12-03T15:15:00Z,200.4,93.1,0,0
2015-12-03T15:30:00Z,200.4,93.2,0,0
2015-12-03T15:45:00Z,200.8,93,0,0
2015-12-03T16:00:00Z,200.9,92.9,0,0
2015-12-03T16:15:00Z,201,93.2,0,0
2015-12-03T16:30:00Z,200.2,93.4,0,0
2015-12-03T16:45:00Z,200.4,93.4,0,0
2015-12-03T17:00:00Z,200.4,93.4,0,0
2015-12-03T17:15:00Z,200.2,93.5,0,0
2015-12-03T17:30:00Z,200.1,93.8,0,0
2015-12-03T17:45:00Z,199.8,94,0,0
2015-12-03T18:00:00Z,199.9,94,0,0
2015-12-03T18:15:00Z,199.6,94.1,0,0
2015-12-03T18:30:00Z,199.6,94.3,0,0
2015-12-03T18:45:00Z,199.4,94.1,0,0
2015-12-03T19:00:00Z,199,94,0,0
2015-12-03T19:15:00Z,198.7,94,0,0
2015-12-03T19:30:00Z,198.4,94,0,0
2015-12-03T19:45:00Z,198,93.9,0,0
2015-12-03T20:00:00Z,197.6,93.8,0,0
2015-12-03T20:15:00Z,197.2,93.8,0,0
2015-12-03T20:30:00Z,197,93.7,0,0
2015-12-03T20:45:00Z,196.6,93.6,0,0
2015-12-03T21:00:00Z,195.9,93.3,0,0
2015-12-03T21:15:00Z,195.7,93.1,0,0
2015-12-03T21:30:00Z,195.2,92.9,0,0
2015-12-03T21:45:00Z,194.7,92.7,0,0
2015-12-03T22:00:00Z,194.2,92.5,0,0
2015-12-03T22:15:00Z,194.4,92.3,0,0
2015-12-03T22:30:00Z,193.8,92.3,0,0
2015-12-03T22:45:00Z,193.6,92.1,0,0
2015-12-03T23:00:00Z,193.4,92.1,0,0
2015-12-03T23:15:00Z,193.4,92,0,0
2015-12-03T23:30:00Z,193.2,91.8,0,0
2015-12-03T23:45:00Z,192.7,91.7,0,0
2015-12-04T00:00:00Z,192.7,91.7,0,0
2015-12-04T00:15:00Z,192.8,91.6,0,0
2015-12-04T00:30:00Z,192.4,91.6,0,0
2015-12-04T00:45:00Z,192.6,91.4,0,0
2015-12-04T01:00:00Z,192.2,91.4,0,0
2015-12-04T01:15:00Z,192.3,91.3,0,0
2015-12-04T01:30:00Z,192.1,91.2,0,0
2015-12-04T01:45:00Z,192,91.1,0,0
2015-12-04T02:00:00Z,191.8,91.1,0,0
2015-12-04T02:15:00Z,191.6,91.1,0,0
2015-12-04T02:30:00Z,191.4,91,0,0
2015-12-04T02:45:00Z,191.6,90.9,0,0
2015-12-04T03:00:00Z,192,91,0,0
2015-12-04T03:15:00Z,191.6,91,0,0
2015-12-04T03:30:00Z,191.9,91,0,0
2015-12-04T03:45:00Z,191.8,91,0,0
2015-12-04T04:00:00Z,191.9,91,0,0
2015-12-04T04:15:00Z,191.9,91.1,0,0
2015-12-04T04:30:00Z,192,91.1,0,0
2015-12-04T04:45:00Z,192,91.2,0,0
2015-12-04T05:00:00Z,192.1,91.1,0,0
2015-12-04T05:15:00Z,192,91.3,0,0
2015-12-04T05:30:00Z,192.1,91.3,0,0
2015-12-04T05:45:00Z,191.9,91.3,0,0
2015-12-04T06:00:00Z,192,91.3,0,0
2015-12-04T06:15:00Z,192,91.4,0,0
2015-12-04T06:30:00Z,192,91.5,0,0
2015-12-04T06:45:00Z,191.8,91.4,0,0
2015-12-04T07:00:00Z,191.9,91.5,0,0
2015-12-04T07:15:00Z,191.9,91.5,0,0
2015-12-04T07:30:00Z,191.7,91.4,0,0
2015-12-04T07:45:00Z,191.9,91.5,0,0
2015-12-04T08:00:00Z,191.7,91.5,0,0
2015-12-04T08:15:00Z,191.8,91.6,0,0
2015-12-04T08:30:00Z,191.8,91.6,0,0
2015-12-04T08:45:00Z,192,91.6,0,0
2015-12-04T09:00:00Z,192,91.6,0,0
2015-12-04T09:15:00Z,192,91.6,0,0
2015-12-04T09:30:00Z,192,91.5,0,0
2015-12-04T09:45:00Z,192,91.6,0,0
2015-12-04T10:00:00Z,192,91.5,0,0
2015-12-04T10:15:00Z,191.9,91.6,0,0
2015-12-04T10:30:00Z,191.9,91.5,0,0
2015-12-04T10:45:00Z,191.9,91.5,0,0
2015-12-04T11:00:00Z,191.8,91.5,0,0
2015-12-04T11:15:00Z,191.8,91.5,0,0
2015-12-04T11:30:00Z,191.5,91.5,0,0
2015-12-04T11:45:00Z,191.9,91.4,0,0
2015-12-04T12:00:00Z,191.8,91.4,0,0
2015-12-04T12:15:00Z,191.9,91.5,0,0
2015-12-04T12:30:00Z,191.8,91.6,0,0
2015-12-04T12:45:00Z,191.9,91.8,0,0
2015-12-04T13:00:00Z,191.9,92,0,0
2015-12-04T13:15:00Z,192,92.3,0,0
2015-12-04T13:30:00Z,191.9,92.5,0,0
2015-12-04T13:45:00Z,191.7,92.7,0,0
2015-12-04T14:00:00Z,191.6,92.9,0,0
2015-12-04T14:15:00Z,191.5,93.3,0,0
2015-12-04T14:30:00Z,191.4,93.4,0,0
2015-12-04T14:45:00Z,191.3,93.8,0,0
2015-12-04T15:00:00Z,191.1,94.2,0,0
2015-12-04T15:15:00Z,190.8,94.4,0,0
2015-12-04T15:30:00Z,190.8,94.7,0,0
2015-12-04T15:45:00Z,190.4,95,0,0
2015-12-04T16:00:00Z,190.2,95,0,0
2015-12-04T16:15:00Z,190.2,95.3,0,0
2015-12-04T16:30:00Z,189.9,95.5,0,0
2015-12-04T16:45:00Z,189.9,95.6,0,0
2015-12-04T17:00:00Z,189.4,95.7,0,0
2015-12-04T17:15:00Z,189.3,95.9,0,0
2015-12-04T17:30:00Z,189.2,96,0,0
2015-12-04T17:45:00Z,188.9,96.1,0,0
2015-12-04T18:00:00Z,188.9,96.2,0,0
2015-12-04T18:15:00Z,188.7,96.6,0,0
2015-12-04T18:30:00Z,188.5,97,0,0
2015-12-04T18:45:00Z,188.2,97.2,0,0
2015-12-04T19:00:00Z,188.1,97,0,0
2015-12-04T19:15:00Z,188,96.5,0,0
2015-12-04T19:30:00Z,187.7,96.3,0,0
2015-12-04T19:45:00Z,187.6,96.1,0,0
2015-12-04T20:00:00Z,187.6,95.9,0,0
2015-12-04T20:15:00Z,187.4,95.5,0,0
2015-12-04T20:30:00Z,187.3,95.4,0,0
2015-12-04T20:45:00Z,187.2,95.2,0,0
2015-12-04T21:00:00Z,187.2,94.9,0,0
2015-12-04T21:15:00Z,187.3,94.6,0,0
2015-12-04T21:30:00Z,187.3,94.4,0,0
2015-12-04T21:45:00Z,187.1,94.3,0,0
2015-12-04T22:00:00Z,187.3,94.1,0,0
2015-12-04T22:15:00Z,187.3,94,0,0
2015-12-04T22:30:00Z,187.1,93.8,0,0
2015-12-04T22:45:00Z,187.3,93.6,0,0
2015-12-04T23:00:00Z,187.3,93.6,0,0
2015-12-04T23:15:00Z,187.2,93.3,0,0
2015-12-04T23:30:00Z,187.2,93.4,0,0
2015-12-04T23:45:00Z,187.1,93.3,0,0
2015-12-05T00:00:00Z,187.2,93.1,0,0
2015-12-05T00:15:00Z,187.2,93.1,0,0
2015-12-05T00:30:00Z,187.4,93,0,0
2015-12-05T00:45:00Z,187.4,93,0,0
2015-12-05T01:00:00Z,187.3,92.8,0,0
2015-12-05T01:15:00Z,187.5,92.7,0,0
2015-12-05T01:30:00Z,187.7,92.8,0,0
2015-12-05T01:45:00Z,187.6,92.7,0,0
2015-12-05T02:00:00Z,187.6,92.7,0,0
2015-12-05T02:15:00Z,187.8,92.6,0,0
2015-12-05T02:30:00Z,187.9,92.6,0,0
2015-12-05T02:45:00Z,187.8,92.6,0,0
2015-12-05T03:00:00Z,187.9,92.6,0,0
2015-12-05T03:15:00Z,187.9,92.7,0,0
2015-12-05T03:30:00Z,188.3,92.6,0,0
2015-12-05T03:45:00Z,188.2,92.7,0,0
2015-12-05T04:00:00Z,188.1,92.7,0,0
2015-12-05T04:15:00Z,187.9,92.6,0,0
2015-12-05T04:30:00Z,188.4,92.7,0,0
2015-12-05T04:45:00Z,188.2,92.6,0,0
2015-12-05T05:00:00Z,188.2,92.6,0,0
2015-12-05T05:15:00Z,188.2,92.6,0,0
2015-12-05T05:30:00Z,188.3,92.6,0,0
2015-12-05T05:45:00Z,188.4,92.6,0,0
2015-12-05T06:00:00Z,188.1,92.5,0,0
2015-12-05T06:15:00Z,188.2,92.6,0,0
2015-12-05T06:30:00Z,188.2,92.6,0,0
2015-12-05T06:45:00Z,188.2,92.7,0,0
2015-12-05T07:00:00Z,188.3,92.6,0,0
2015-12-05T07:15:00Z,188.9,92.7,0,0
2015-12-05T07:30:00Z,188.7,92.7,0,0
2015-12-05T07:45:00Z,188.8,92.7,0,0
2015-12-05T08:00:00Z,188.7,92.8,0,0
2015-12-05T08:15:00Z,188.8,92.7,0,0
2015-12-05T08:30:00Z,189,92.7,0,0
2015-12-05T08:45:00Z,189,92.7,0,0
2015-12-05T09:00:00Z,188.5,92.7,0,0
2015-12-05T09:15:00Z,188.9,92.7,0,0
2015-12-05T09:30:00Z,188.8,92.7,0,0
2015-12-05T09:45:00Z,188.8,92.6,0,0
2015-12-05T10:00:00Z,188.8,92.6,0,0
2015-12-05T10:15:00Z,188.8,92.6,0,0
2015-12-05T10:30:00Z,188.9,92.5,0,0
